trade_id,timestamp,underlying,expiry,strike,option_type,side,quantity,price,reason
228,2022-11-01 11:58:02,BANKNIFTY,2022-11-03,41700,PE,BUY,1,335.85,ATM_ENTER_41700
229,2022-11-01 11:58:12,BANKNIFTY,2022-11-03,41700,CE,SELL,1,246.15,ATM_SHIFT_41700->41800
230,2022-11-01 11:58:12,BANKNIFTY,2022-11-03,41700,PE,SELL,1,334.40,ATM_SHIFT_41700->41800
231,2022-11-01 11:58:12,BANKNIFTY,2022-11-03,41800,CE,BUY,1,201.35,ATM_ENTER_41800
232,2022-11-01 11:58:12,BANKNIFTY,2022-11-03,41800,PE,BUY,1,390.25,ATM_ENTER_41800
233,2022-11-01 11:58:13,BANKNIFTY,2022-11-03,41800,CE,SELL,1,202.10,ATM_SHIFT_41800->41700
234,2022-11-01 11:58:13,BANKNIFTY,2022-11-03,41800,PE,SELL,1,390.05,ATM_SHIFT_41800->41700
235,2022-11-01 11:58:13,BANKNIFTY,2022-11-03,41700,CE,BUY,1,246.15,ATM_ENTER_41700
236,2022-11-01 11:58:13,BANKNIFTY,2022-11-03,41700,PE,BUY,1,333.20,ATM_ENTER_41700
237,2022-11-01 11:58:15,BANKNIFTY,2022-11-03,41700,CE,SELL,1,247.60,ATM_SHIFT_41700->41800
238,2022-11-01 11:58:15,BANKNIFTY,2022-11-03,41700,PE,SELL,1,333.50,ATM_SHIFT_41700->41800
239,2022-11-01 11:58:15,BANKNIFTY,2022-11-03,41800,CE,BUY,1,202.10,ATM_ENTER_41800
240,2022-11-01 11:58:15,BANKNIFTY,2022-11-03,41800,PE,BUY,1,389.50,ATM_ENTER_41800
241,2022-11-01 11:58:19,BANKNIFTY,2022-11-03,41800,CE,SELL,1,201.80,ATM_SHIFT_41800->41700
242,2022-11-01 11:58:19,BANKNIFTY,2022-11-03,41800,PE,SELL,1,389.85,ATM_SHIFT_41800->41700
243,2022-11-01 11:58:19,BANKNIFTY,2022-11-03,41700,CE,BUY,1,247.10,ATM_ENTER_41700
244,2022-11-01 11:58:19,BANKNIFTY,2022-11-03,41700,PE,BUY,1,333.75,ATM_ENTER_41700
245,2022-11-01 11:58:21,BANKNIFTY,2022-11-03,41700,CE,SELL,1,247.05,ATM_SHIFT_41700->41800
246,2022-11-01 11:58:21,BANKNIFTY,2022-11-03,41700,PE,SELL,1,334.00,ATM_SHIFT_41700->41800
247,2022-11-01 11:58:21,BANKNIFTY,2022-11-03,41800,CE,BUY,1,201.75,ATM_ENTER_41800
248,2022-11-01 11:58:21,BANKNIFTY,2022-11-03,41800,PE,BUY,1,389.20,ATM_ENTER_41800
249,2022-11-01 11:58:22,BANKNIFTY,2022-11-03,41800,CE,SELL,1,201.55,ATM_SHIFT_41800->41700
250,2022-11-01 11:58:22,BANKNIFTY,2022-11-03,41800,PE,SELL,1,390.00,ATM_SHIFT_41800->41700
251,2022-11-01 11:58:22,BANKNIFTY,2022-11-03,41700,CE,BUY,1,247.25,ATM_ENTER_41700
252,2022-11-01 11:58:22,BANKNIFTY,2022-11-03,41700,PE,BUY,1,333.30,ATM_ENTER_41700
253,2022-11-01 11:58:25,BANKNIFTY,2022-11-03,41700,CE,SELL,1,247.45,ATM_SHIFT_41700->41800
254,2022-11-01 11:58:25,BANKNIFTY,2022-11-03,41700,PE,SELL,1,333.75,ATM_SHIFT_41700->41800
255,2022-11-01 11:58:25,BANKNIFTY,2022-11-03,41800,CE,BUY,1,202.10,ATM_ENTER_41800
256,2022-11-01 11:58:25,BANKNIFTY,2022-11-03,41800,PE,BUY,1,388.60,ATM_ENTER_41800
257,2022-11-01 11:58:50,BANKNIFTY,2022-11-03,41800,CE,SELL,1,200.80,ATM_SHIFT_41800->41700
258,2022-11-01 11:58:50,BANKNIFTY,2022-11-03,41800,PE,SELL,1,390.00,ATM_SHIFT_41800->41700
259,2022-11-01 11:58:50,BANKNIFTY,2022-11-03,41700,CE,BUY,1,246.30,ATM_ENTER_41700
260,2022-11-01 11:58:50,BANKNIFTY,2022-11-03,41700,PE,BUY,1,334.85,ATM_ENTER_41700
261,2022-11-01 11:58:53,BANKNIFTY,2022-11-03,41700,CE,SELL,1,247.50,ATM_SHIFT_41700->41800
262,2022-11-01 11:58:53,BANKNIFTY,2022-11-03,41700,PE,SELL,1,333.75,ATM_SHIFT_41700->41800
263,2022-11-01 11:58:53,BANKNIFTY,2022-11-03,41800,CE,BUY,1,201.90,ATM_ENTER_41800
264,2022-11-01 11:58:53,BANKNIFTY,2022-11-03,41800,PE,BUY,1,389.10,ATM_ENTER_41800
265,2022-11-01 11:59:47,BANKNIFTY,2022-11-03,41800,CE,SELL,1,201.50,ATM_SHIFT_41800->41700
266,2022-11-01 11:59:47,BANKNIFTY,2022-11-03,41800,PE,SELL,1,388.70,ATM_SHIFT_41800->41700
267,2022-11-01 11:59:47,BANKNIFTY,2022-11-03,41700,CE,BUY,1,246.65,ATM_ENTER_41700
268,2022-11-01 11:59:47,BANKNIFTY,2022-11-03,41700,PE,BUY,1,334.25,ATM_ENTER_41700
269,2022-11-01 11:59:56,BANKNIFTY,2022-11-03,41700,CE,SELL,1,245.05,ATM_SHIFT_41700->41800
270,2022-11-01 11:59:56,BANKNIFTY,2022-11-03,41700,PE,SELL,1,335.95,ATM_SHIFT_41700->41800
271,2022-11-01 11:59:56,BANKNIFTY,2022-11-03,41800,CE,BUY,1,199.95,ATM_ENTER_41800
272,2022-11-01 11:59:56,BANKNIFTY,2022-11-03,41800,PE,BUY,1,391.50,ATM_ENTER_41800
273,2022-11-01 11:59:58,BANKNIFTY,2022-11-03,41800,CE,SELL,1,199.50,ATM_SHIFT_41800->41700
274,2022-11-01 11:59:58,BANKNIFTY,2022-11-03,41800,PE,SELL,1,392.35,ATM_SHIFT_41800->41700
275,2022-11-01 11:59:58,BANKNIFTY,2022-11-03,41700,CE,BUY,1,244.85,ATM_ENTER_41700
276,2022-11-01 11:59:58,BANKNIFTY,2022-11-03,41700,PE,BUY,1,336.15,ATM_ENTER_41700
277,2022-11-01 12:15:59,BANKNIFTY,2022-11-03,41700,CE,SELL,1,204.60,ATM_SHIFT_41700->41600
278,2022-11-01 12:15:59,BANKNIFTY,2022-11-03,41700,PE,SELL,1,388.45,ATM_SHIFT_41700->41600
279,2022-11-01 12:15:59,BANKNIFTY,2022-11-03,41600,CE,BUY,1,250.35,ATM_ENTER_41600
280,2022-11-01 12:15:59,BANKNIFTY,2022-11-03,41600,PE,BUY,1,333.00,ATM_ENTER_41600
281,2022-11-01 12:16:01,NIFTY,2022-11-03,18200,CE,SELL,1,59.10,ATM_SHIFT_18200->18150
282,2022-11-01 12:16:01,NIFTY,2022-11-03,18200,PE,SELL,1,130.20,ATM_SHIFT_18200->18150
283,2022-11-01 12:16:01,NIFTY,2022-11-03,18150,CE,BUY,1,81.40,ATM_ENTER_18150
284,2022-11-01 12:16:01,NIFTY,2022-11-03,18150,PE,BUY,1,102.45,ATM_ENTER_18150
285,2022-11-01 12:16:15,NIFTY,2022-11-03,18150,CE,SELL,1,82.15,ATM_SHIFT_18150->18200
286,2022-11-01 12:16:15,NIFTY,2022-11-03,18150,PE,SELL,1,102.10,ATM_SHIFT_18150->18200
287,2022-11-01 12:16:15,NIFTY,2022-11-03,18200,CE,BUY,1,59.65,ATM_ENTER_18200
288,2022-11-01 12:16:15,NIFTY,2022-11-03,18200,PE,BUY,1,129.90,ATM_ENTER_18200
289,2022-11-01 12:16:17,NIFTY,2022-11-03,18200,CE,SELL,1,59.85,ATM_SHIFT_18200->18150
290,2022-11-01 12:16:17,NIFTY,2022-11-03,18200,PE,SELL,1,129.15,ATM_SHIFT_18200->18150
291,2022-11-01 12:16:17,NIFTY,2022-11-03,18150,CE,BUY,1,82.30,ATM_ENTER_18150
292,2022-11-01 12:16:17,NIFTY,2022-11-03,18150,PE,BUY,1,101.80,ATM_ENTER_18150
293,2022-11-01 12:16:18,NIFTY,2022-11-03,18150,CE,SELL,1,82.40,ATM_SHIFT_18150->18200
294,2022-11-01 12:16:18,NIFTY,2022-11-03,18150,PE,SELL,1,102.05,ATM_SHIFT_18150->18200
295,2022-11-01 12:16:18,NIFTY,2022-11-03,18200,CE,BUY,1,60.00,ATM_ENTER_18200
296,2022-11-01 12:16:18,NIFTY,2022-11-03,18200,PE,BUY,1,129.35,ATM_ENTER_18200
297,2022-11-01 12:16:52,BANKNIFTY,2022-11-03,41600,CE,SELL,1,248.85,ATM_SHIFT_41600->41700
298,2022-11-01 12:16:52,BANKNIFTY,2022-11-03,41600,PE,SELL,1,335.10,ATM_SHIFT_41600->41700
299,2022-11-01 12:16:52,BANKNIFTY,2022-11-03,41700,CE,BUY,1,203.60,ATM_ENTER_41700
300,2022-11-01 12:16:52,BANKNIFTY,2022-11-03,41700,PE,BUY,1,390.65,ATM_ENTER_41700
301,2022-11-01 12:16:53,BANKNIFTY,2022-11-03,41700,CE,SELL,1,203.00,ATM_SHIFT_41700->41600
302,2022-11-01 12:16:53,BANKNIFTY,2022-11-03,41700,PE,SELL,1,390.90,ATM_SHIFT_41700->41600
303,2022-11-01 12:16:53,BANKNIFTY,2022-11-03,41600,CE,BUY,1,249.05,ATM_ENTER_41600
304,2022-11-01 12:16:53,BANKNIFTY,2022-11-03,41600,PE,BUY,1,335.10,ATM_ENTER_41600
305,2022-11-01 12:17:10,BANKNIFTY,2022-11-03,41600,CE,SELL,1,249.15,ATM_SHIFT_41600->41700
306,2022-11-01 12:17:10,BANKNIFTY,2022-11-03,41600,PE,SELL,1,333.85,ATM_SHIFT_41600->41700
307,2022-11-01 12:17:10,BANKNIFTY,2022-11-03,41700,CE,BUY,1,204.00,ATM_ENTER_41700
308,2022-11-01 12:17:10,BANKNIFTY,2022-11-03,41700,PE,BUY,1,389.85,ATM_ENTER_41700
309,2022-11-01 12:17:12,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.25,ATM_SHIFT_41700->41600
310,2022-11-01 12:17:12,BANKNIFTY,2022-11-03,41700,PE,SELL,1,391.05,ATM_SHIFT_41700->41600
311,2022-11-01 12:17:12,BANKNIFTY,2022-11-03,41600,CE,BUY,1,247.60,ATM_ENTER_41600
312,2022-11-01 12:17:12,BANKNIFTY,2022-11-03,41600,PE,BUY,1,335.05,ATM_ENTER_41600
313,2022-11-01 12:17:13,BANKNIFTY,2022-11-03,41600,CE,SELL,1,248.85,ATM_SHIFT_41600->41700
314,2022-11-01 12:17:13,BANKNIFTY,2022-11-03,41600,PE,SELL,1,335.35,ATM_SHIFT_41600->41700
315,2022-11-01 12:17:13,BANKNIFTY,2022-11-03,41700,CE,BUY,1,203.05,ATM_ENTER_41700
316,2022-11-01 12:17:13,BANKNIFTY,2022-11-03,41700,PE,BUY,1,390.40,ATM_ENTER_41700
317,2022-11-01 12:17:15,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.15,ATM_SHIFT_41700->41600
318,2022-11-01 12:17:15,BANKNIFTY,2022-11-03,41700,PE,SELL,1,390.95,ATM_SHIFT_41700->41600
319,2022-11-01 12:17:15,BANKNIFTY,2022-11-03,41600,CE,BUY,1,248.85,ATM_ENTER_41600
320,2022-11-01 12:17:15,BANKNIFTY,2022-11-03,41600,PE,BUY,1,335.80,ATM_ENTER_41600
321,2022-11-01 12:17:30,BANKNIFTY,2022-11-03,41600,CE,SELL,1,251.70,ATM_SHIFT_41600->41700
322,2022-11-01 12:17:30,BANKNIFTY,2022-11-03,41600,PE,SELL,1,330.00,ATM_SHIFT_41600->41700
323,2022-11-01 12:17:30,BANKNIFTY,2022-11-03,41700,CE,BUY,1,205.55,ATM_ENTER_41700
324,2022-11-01 12:17:30,BANKNIFTY,2022-11-03,41700,PE,BUY,1,385.85,ATM_ENTER_41700
325,2022-11-01 12:17:53,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.25,ATM_SHIFT_41700->41600
326,2022-11-01 12:17:53,BANKNIFTY,2022-11-03,41700,PE,SELL,1,390.00,ATM_SHIFT_41700->41600
327,2022-11-01 12:17:53,BANKNIFTY,2022-11-03,41600,CE,BUY,1,247.65,ATM_ENTER_41600
328,2022-11-01 12:17:53,BANKNIFTY,2022-11-03,41600,PE,BUY,1,334.60,ATM_ENTER_41600
329,2022-11-01 12:17:56,BANKNIFTY,2022-11-03,41600,CE,SELL,1,247.00,ATM_SHIFT_41600->41700
330,2022-11-01 12:17:56,BANKNIFTY,2022-11-03,41600,PE,SELL,1,334.20,ATM_SHIFT_41600->41700
331,2022-11-01 12:17:56,BANKNIFTY,2022-11-03,41700,CE,BUY,1,201.95,ATM_ENTER_41700
332,2022-11-01 12:17:56,BANKNIFTY,2022-11-03,41700,PE,BUY,1,389.95,ATM_ENTER_41700
333,2022-11-01 12:17:58,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.85,ATM_SHIFT_41700->41600
334,2022-11-01 12:17:58,BANKNIFTY,2022-11-03,41700,PE,SELL,1,389.80,ATM_SHIFT_41700->41600
335,2022-11-01 12:17:58,BANKNIFTY,2022-11-03,41600,CE,BUY,1,247.80,ATM_ENTER_41600
336,2022-11-01 12:17:58,BANKNIFTY,2022-11-03,41600,PE,BUY,1,333.25,ATM_ENTER_41600
337,2022-11-01 12:17:59,BANKNIFTY,2022-11-03,41600,CE,SELL,1,248.80,ATM_SHIFT_41600->41700
338,2022-11-01 12:17:59,BANKNIFTY,2022-11-03,41600,PE,SELL,1,334.25,ATM_SHIFT_41600->41700
339,2022-11-01 12:17:59,BANKNIFTY,2022-11-03,41700,CE,BUY,1,203.00,ATM_ENTER_41700
340,2022-11-01 12:17:59,BANKNIFTY,2022-11-03,41700,PE,BUY,1,388.75,ATM_ENTER_41700
341,2022-11-01 12:18:03,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.10,ATM_SHIFT_41700->41600
342,2022-11-01 12:18:03,BANKNIFTY,2022-11-03,41700,PE,SELL,1,389.95,ATM_SHIFT_41700->41600
343,2022-11-01 12:18:03,BANKNIFTY,2022-11-03,41600,CE,BUY,1,246.80,ATM_ENTER_41600
344,2022-11-01 12:18:03,BANKNIFTY,2022-11-03,41600,PE,BUY,1,336.00,ATM_ENTER_41600
345,2022-11-01 12:19:58,BANKNIFTY,2022-11-03,41600,CE,SELL,1,248.70,ATM_SHIFT_41600->41700
346,2022-11-01 12:19:58,BANKNIFTY,2022-11-03,41600,PE,SELL,1,334.05,ATM_SHIFT_41600->41700
347,2022-11-01 12:19:58,BANKNIFTY,2022-11-03,41700,CE,BUY,1,202.60,ATM_ENTER_41700
348,2022-11-01 12:19:58,BANKNIFTY,2022-11-03,41700,PE,BUY,1,389.80,ATM_ENTER_41700
349,2022-11-01 12:20:02,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.30,ATM_SHIFT_41700->41600
350,2022-11-01 12:20:02,BANKNIFTY,2022-11-03,41700,PE,SELL,1,389.60,ATM_SHIFT_41700->41600
351,2022-11-01 12:20:02,BANKNIFTY,2022-11-03,41600,CE,BUY,1,247.50,ATM_ENTER_41600
352,2022-11-01 12:20:02,BANKNIFTY,2022-11-03,41600,PE,BUY,1,335.10,ATM_ENTER_41600
353,2022-11-01 12:20:08,BANKNIFTY,2022-11-03,41600,CE,SELL,1,248.00,ATM_SHIFT_41600->41700
354,2022-11-01 12:20:08,BANKNIFTY,2022-11-03,41600,PE,SELL,1,334.65,ATM_SHIFT_41600->41700
355,2022-11-01 12:20:08,BANKNIFTY,2022-11-03,41700,CE,BUY,1,201.85,ATM_ENTER_41700
356,2022-11-01 12:20:08,BANKNIFTY,2022-11-03,41700,PE,BUY,1,388.70,ATM_ENTER_41700
357,2022-11-01 12:20:12,BANKNIFTY,2022-11-03,41700,CE,SELL,1,203.90,ATM_SHIFT_41700->41600
358,2022-11-01 12:20:12,BANKNIFTY,2022-11-03,41700,PE,SELL,1,385.60,ATM_SHIFT_41700->41600
359,2022-11-01 12:20:12,BANKNIFTY,2022-11-03,41600,CE,BUY,1,250.00,ATM_ENTER_41600
360,2022-11-01 12:20:12,BANKNIFTY,2022-11-03,41600,PE,BUY,1,331.65,ATM_ENTER_41600
361,2022-11-01 12:20:13,BANKNIFTY,2022-11-03,41600,CE,SELL,1,249.60,ATM_SHIFT_41600->41700
362,2022-11-01 12:20:13,BANKNIFTY,2022-11-03,41600,PE,SELL,1,330.95,ATM_SHIFT_41600->41700
363,2022-11-01 12:20:13,BANKNIFTY,2022-11-03,41700,CE,BUY,1,203.85,ATM_ENTER_41700
364,2022-11-01 12:20:13,BANKNIFTY,2022-11-03,41700,PE,BUY,1,385.50,ATM_ENTER_41700
365,2022-11-01 12:20:15,BANKNIFTY,2022-11-03,41700,CE,SELL,1,204.75,ATM_SHIFT_41700->41600
366,2022-11-01 12:20:15,BANKNIFTY,2022-11-03,41700,PE,SELL,1,385.00,ATM_SHIFT_41700->41600
367,2022-11-01 12:20:15,BANKNIFTY,2022-11-03,41600,CE,BUY,1,250.15,ATM_ENTER_41600
368,2022-11-01 12:20:15,BANKNIFTY,2022-11-03,41600,PE,BUY,1,330.25,ATM_ENTER_41600
369,2022-11-01 12:20:17,BANKNIFTY,2022-11-03,41600,CE,SELL,1,251.80,ATM_SHIFT_41600->41700
370,2022-11-01 12:20:17,BANKNIFTY,2022-11-03,41600,PE,SELL,1,329.95,ATM_SHIFT_41600->41700
371,2022-11-01 12:20:17,BANKNIFTY,2022-11-03,41700,CE,BUY,1,205.25,ATM_ENTER_41700
372,2022-11-01 12:20:17,BANKNIFTY,2022-11-03,41700,PE,BUY,1,383.00,ATM_ENTER_41700
373,2022-11-01 12:21:31,BANKNIFTY,2022-11-03,41700,CE,SELL,1,202.35,ATM_SHIFT_41700->41600
374,2022-11-01 12:21:31,BANKNIFTY,2022-11-03,41700,PE,SELL,1,390.00,ATM_SHIFT_41700->41600
375,2022-11-01 12:21:31,BANKNIFTY,2022-11-03,41600,CE,BUY,1,247.45,ATM_ENTER_41600
376,2022-11-01 12:21:31,BANKNIFTY,2022-11-03,41600,PE,BUY,1,333.00,ATM_ENTER_41600
377,2022-11-01 12:21:33,BANKNIFTY,2022-11-03,41600,CE,SELL,1,247.45,ATM_SHIFT_41600->41700
378,2022-11-01 12:21:33,BANKNIFTY,2022-11-03,41600,PE,SELL,1,335.75,ATM_SHIFT_41600->41700
379,2022-11-01 12:21:33,BANKNIFTY,2022-11-03,41700,CE,BUY,1,201.95,ATM_ENTER_41700
380,2022-11-01 12:21:33,BANKNIFTY,2022-11-03,41700,PE,BUY,1,389.70,ATM_ENTER_41700
381,2022-11-01 12:21:36,BANKNIFTY,2022-11-03,41700,CE,SELL,1,201.75,ATM_SHIFT_41700->41600
382,2022-11-01 12:21:36,BANKNIFTY,2022-11-03,41700,PE,SELL,1,389.00,ATM_SHIFT_41700->41600
383,2022-11-01 12:21:36,BANKNIFTY,2022-11-03,41600,CE,BUY,1,246.80,ATM_ENTER_41600
384,2022-11-01 12:21:36,BANKNIFTY,2022-11-03,41600,PE,BUY,1,334.65,ATM_ENTER_41600
385,2022-11-01 12:21:39,BANKNIFTY,2022-11-03,41600,CE,SELL,1,247.70,ATM_SHIFT_41600->41700
386,2022-11-01 12:21:39,BANKNIFTY,2022-11-03,41600,PE,SELL,1,333.75,ATM_SHIFT_41600->41700
387,2022-11-01 12:21:39,BANKNIFTY,2022-11-03,41700,CE,BUY,1,202.35,ATM_ENTER_41700
388,2022-11-01 12:21:39,BANKNIFTY,2022-11-03,41700,PE,BUY,1,390.15,ATM_ENTER_41700
389,2022-11-01 12:21:41,BANKNIFTY,2022-11-03,41700,CE,SELL,1,201.00,ATM_SHIFT_41700->41600
390,2022-11-01 12:21:41,BANKNIFTY,2022-11-03,41700,PE,SELL,1,390.60,ATM_SHIFT_41700->41600
391,2022-11-01 12:21:41,BANKNIFTY,2022-11-03,41600,CE,BUY,1,246.55,ATM_ENTER_41600
392,2022-11-01 12:21:41,BANKNIFTY,2022-11-03,41600,PE,BUY,1,336.00,ATM_ENTER_41600
393,2022-11-01 12:23:21,BANKNIFTY,2022-11-03,41600,CE,SELL,1,247.70,ATM_SHIFT_41600->41700
394,2022-11-01 12:23:21,BANKNIFTY,2022-11-03,41600,PE,SELL,1,331.30,ATM_SHIFT_41600->41700
395,2022-11-01 12:23:21,BANKNIFTY,2022-11-03,41700,CE,BUY,1,202.35,ATM_ENTER_41700
396,2022-11-01 12:23:21,BANKNIFTY,2022-11-03,41700,PE,BUY,1,386.50,ATM_ENTER_41700
397,2022-11-01 12:23:26,BANKNIFTY,2022-11-03,41700,CE,SELL,1,199.90,ATM_SHIFT_41700->41600
398,2022-11-01 12:23:26,BANKNIFTY,2022-11-03,41700,PE,SELL,1,389.60,ATM_SHIFT_41700->41600
399,2022-11-01 12:23:26,BANKNIFTY,2022-11-03,41600,CE,BUY,1,245.70,ATM_ENTER_41600
400,2022-11-01 12:23:26,BANKNIFTY,2022-11-03,41600,PE,BUY,1,334.60,ATM_ENTER_41600
401,2022-11-01 12:33:40,BANKNIFTY,2022-11-03,41600,CE,SELL,1,221.20,ATM_SHIFT_41600->41500
402,2022-11-01 12:33:40,BANKNIFTY,2022-11-03,41600,PE,SELL,1,403.50,ATM_SHIFT_41600->41500
403,2022-11-01 12:33:40,BANKNIFTY,2022-11-03,41500,CE,BUY,1,265.70,ATM_ENTER_41500
404,2022-11-01 12:33:40,BANKNIFTY,2022-11-03,41500,PE,BUY,1,349.10,ATM_ENTER_41500
405,2022-11-01 12:33:43,NIFTY,2022-11-03,18200,CE,SELL,1,62.40,ATM_SHIFT_18200->18150
406,2022-11-01 12:33:43,NIFTY,2022-11-03,18200,PE,SELL,1,131.45,ATM_SHIFT_18200->18150
407,2022-11-01 12:33:43,NIFTY,2022-11-03,18150,CE,BUY,1,84.90,ATM_ENTER_18150
408,2022-11-01 12:33:43,NIFTY,2022-11-03,18150,PE,BUY,1,103.60,ATM_ENTER_18150
409,2022-11-01 12:33:44,NIFTY,2022-11-03,18150,CE,SELL,1,85.55,ATM_SHIFT_18150->18200
410,2022-11-01 12:33:44,NIFTY,2022-11-03,18150,PE,SELL,1,103.55,ATM_SHIFT_18150->18200
411,2022-11-01 12:33:44,NIFTY,2022-11-03,18200,CE,BUY,1,62.95,ATM_ENTER_18200
412,2022-11-01 12:33:44,NIFTY,2022-11-03,18200,PE,BUY,1,131.15,ATM_ENTER_18200
413,2022-11-01 12:33:53,BANKNIFTY,2022-11-03,41500,CE,SELL,1,272.80,ATM_SHIFT_41500->41600
414,2022-11-01 12:33:53,BANKNIFTY,2022-11-03,41500,PE,SELL,1,358.15,ATM_SHIFT_41500->41600
415,2022-11-01 12:33:53,BANKNIFTY,2022-11-03,41600,CE,BUY,1,227.65,ATM_ENTER_41600
416,2022-11-01 12:33:53,BANKNIFTY,2022-11-03,41600,PE,BUY,1,415.25,ATM_ENTER_41600
417,2022-11-01 12:33:55,BANKNIFTY,2022-11-03,41600,CE,SELL,1,227.25,ATM_SHIFT_41600->41500
418,2022-11-01 12:33:55,BANKNIFTY,2022-11-03,41600,PE,SELL,1,412.85,ATM_SHIFT_41600->41500
419,2022-11-01 12:33:55,BANKNIFTY,2022-11-03,41500,CE,BUY,1,273.10,ATM_ENTER_41500
420,2022-11-01 12:33:55,BANKNIFTY,2022-11-03,41500,PE,BUY,1,360.30,ATM_ENTER_41500
421,2022-11-01 12:33:57,BANKNIFTY,2022-11-03,41500,CE,SELL,1,272.75,ATM_SHIFT_41500->41600
422,2022-11-01 12:33:57,BANKNIFTY,2022-11-03,41500,PE,SELL,1,356.85,ATM_SHIFT_41500->41600
423,2022-11-01 12:33:57,BANKNIFTY,2022-11-03,41600,CE,BUY,1,227.70,ATM_ENTER_41600
424,2022-11-01 12:33:57,BANKNIFTY,2022-11-03,41600,PE,BUY,1,415.05,ATM_ENTER_41600
425,2022-11-01 12:34:00,BANKNIFTY,2022-11-03,41600,CE,SELL,1,229.00,ATM_SHIFT_41600->41500
426,2022-11-01 12:34:00,BANKNIFTY,2022-11-03,41600,PE,SELL,1,410.80,ATM_SHIFT_41600->41500
427,2022-11-01 12:34:00,BANKNIFTY,2022-11-03,41500,CE,BUY,1,274.50,ATM_ENTER_41500
428,2022-11-01 12:34:00,BANKNIFTY,2022-11-03,41500,PE,BUY,1,355.00,ATM_ENTER_41500
429,2022-11-01 12:34:02,BANKNIFTY,2022-11-03,41500,CE,SELL,1,274.45,ATM_SHIFT_41500->41600
430,2022-11-01 12:34:02,BANKNIFTY,2022-11-03,41500,PE,SELL,1,359.10,ATM_SHIFT_41500->41600
431,2022-11-01 12:34:02,BANKNIFTY,2022-11-03,41600,CE,BUY,1,227.65,ATM_ENTER_41600
432,2022-11-01 12:34:02,BANKNIFTY,2022-11-03,41600,PE,BUY,1,413.05,ATM_ENTER_41600
433,2022-11-01 12:34:03,BANKNIFTY,2022-11-03,41600,CE,SELL,1,226.85,ATM_SHIFT_41600->41500
434,2022-11-01 12:34:03,BANKNIFTY,2022-11-03,41600,PE,SELL,1,416.45,ATM_SHIFT_41600->41500
435,2022-11-01 12:34:03,BANKNIFTY,2022-11-03,41500,CE,BUY,1,271.90,ATM_ENTER_41500
436,2022-11-01 12:34:03,BANKNIFTY,2022-11-03,41500,PE,BUY,1,359.10,ATM_ENTER_41500
437,2022-11-01 12:34:29,NIFTY,2022-11-03,18200,CE,SELL,1,62.35,ATM_SHIFT_18200->18150
438,2022-11-01 12:34:29,NIFTY,2022-11-03,18200,PE,SELL,1,131.90,ATM_SHIFT_18200->18150
439,2022-11-01 12:34:29,NIFTY,2022-11-03,18150,CE,BUY,1,84.70,ATM_ENTER_18150
440,2022-11-01 12:34:29,NIFTY,2022-11-03,18150,PE,BUY,1,104.35,ATM_ENTER_18150
441,2022-11-01 12:34:37,NIFTY,2022-11-03,18150,CE,SELL,1,85.65,ATM_SHIFT_18150->18200
442,2022-11-01 12:34:37,NIFTY,2022-11-03,18150,PE,SELL,1,103.40,ATM_SHIFT_18150->18200
443,2022-11-01 12:34:37,NIFTY,2022-11-03,18200,CE,BUY,1,62.85,ATM_ENTER_18200
444,2022-11-01 12:34:37,NIFTY,2022-11-03,18200,PE,BUY,1,130.85,ATM_ENTER_18200
445,2022-11-01 12:34:41,BANKNIFTY,2022-11-03,41500,CE,SELL,1,272.90,ATM_SHIFT_41500->41600
446,2022-11-01 12:34:41,BANKNIFTY,2022-11-03,41500,PE,SELL,1,356.85,ATM_SHIFT_41500->41600
447,2022-11-01 12:34:41,BANKNIFTY,2022-11-03,41600,CE,BUY,1,227.15,ATM_ENTER_41600
448,2022-11-01 12:34:41,BANKNIFTY,2022-11-03,41600,PE,BUY,1,411.25,ATM_ENTER_41600
449,2022-11-01 12:34:51,BANKNIFTY,2022-11-03,41600,CE,SELL,1,224.30,ATM_SHIFT_41600->41500
450,2022-11-01 12:34:51,BANKNIFTY,2022-11-03,41600,PE,SELL,1,411.45,ATM_SHIFT_41600->41500
451,2022-11-01 12:34:51,BANKNIFTY,2022-11-03,41500,CE,BUY,1,269.95,ATM_ENTER_41500
452,2022-11-01 12:34:51,BANKNIFTY,2022-11-03,41500,PE,BUY,1,356.95,ATM_ENTER_41500
453,2022-11-01 12:34:55,NIFTY,2022-11-03,18200,CE,SELL,1,62.30,ATM_SHIFT_18200->18150
454,2022-11-01 12:34:55,NIFTY,2022-11-03,18200,PE,SELL,1,131.90,ATM_SHIFT_18200->18150
455,2022-11-01 12:34:55,NIFTY,2022-11-03,18150,CE,BUY,1,85.00,ATM_ENTER_18150
456,2022-11-01 12:34:55,NIFTY,2022-11-03,18150,PE,BUY,1,104.50,ATM_ENTER_18150
457,2022-11-01 12:37:59,NIFTY,2022-11-03,18150,CE,SELL,1,84.15,ATM_SHIFT_18150->18200
